id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,interception,duel,counterpress,goalkeeper,shot,clearance,out,foul_committed,foul_won,dribble,ball_recovery,block,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_cross,related_events_3,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_recovery_recovery_failure,clearance_aerial_won,clearance_head,foul_won_defensive,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,pass_goal_assist,shot_one_on_one
d32408bd-180c-4aa4-80db-b0305c2288b2,298,1,00:08:05.151,8,5,42,Ball Receipt*,15,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9c0fb027-6055-43b3-bfda-f814d1cd47ec,,11539,Adrián Embarba Blázquez,21,Left Wing,113.2,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1903887-14d9-4ff7-80b0-226e13e311c8,299,1,00:08:05.151,8,5,10,Interception,15,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.0,,9c0fb027-6055-43b3-bfda-f814d1cd47ec,,6869,Alejandro Arribas Garrido,3,Right Center Back,7.5,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61772043-1b70-4a7d-82ca-9277129b7554,300,1,00:08:11.895,8,11,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.71987,,62ec8013-3aec-4e44-bbd4-6467d973efd3,,11298,José Ignacio Martínez García,6,Left Back,100.4,0.1,26848.0,Roberto Trashorras Gayoso,7.81025,1.8033533,2.0,Low Pass,98.6,7.7,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62ec8013-3aec-4e44-bbd4-6467d973efd3,301,1,00:08:12.615,8,12,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,61772043-1b70-4a7d-82ca-9277129b7554,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,98.6,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5773e3c1-3e19-4eef-b7e8-a564c4811bf6,302,1,00:08:12.615,8,12,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.193423,,62ec8013-3aec-4e44-bbd4-6467d973efd3,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,98.6,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3bcb5c8-e2e0-4052-a972-7be60af33634,98.3,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3bcb5c8-e2e0-4052-a972-7be60af33634,303,1,00:08:12.808,8,12,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.572233,,336872c6-7fb1-4981-8e97-64327185d0be,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,98.3,7.7,11298.0,José Ignacio Martínez García,4.596738,-0.77001476,1.0,Ground Pass,101.6,4.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336872c6-7fb1-4981-8e97-64327185d0be,304,1,00:08:13.380,8,13,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b3bcb5c8-e2e0-4052-a972-7be60af33634,,11298,José Ignacio Martínez García,6,Left Back,101.6,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876196e3-ad43-45fe-8eaa-1ed08f0ef5bf,305,1,00:08:13.380,8,13,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.008497,,336872c6-7fb1-4981-8e97-64327185d0be,,11298,José Ignacio Martínez García,6,Left Back,101.6,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526e859d-e21b-470b-9fdd-952a6a31d9e6,106.4,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526e859d-e21b-470b-9fdd-952a6a31d9e6,306,1,00:08:15.389,8,15,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,5.631559,,ac8c614f-22bb-4a46-8a52-30b3c8660f12,,11298,José Ignacio Martínez García,6,Left Back,106.4,5.1,9246.0,Patrick Ebert,71.30344,1.5806137,3.0,High Pass,105.7,76.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac8c614f-22bb-4a46-8a52-30b3c8660f12,307,1,00:08:21.020,8,21,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,526e859d-e21b-470b-9fdd-952a6a31d9e6,,9246,Patrick Ebert,17,Right Wing,105.7,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606f7730-9836-4768-8d8c-11915fd5b1ad,308,1,00:08:21.020,8,21,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.177823,,83088831-658e-4c0a-8c37-b2033d9cd9d6,,9246,Patrick Ebert,17,Right Wing,105.7,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8c614f-22bb-4a46-8a52-30b3c8660f12,104.6,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83088831-658e-4c0a-8c37-b2033d9cd9d6,309,1,00:08:21.198,8,21,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.666068,,fd295c6c-3698-4f7a-b3eb-c0450e223f3c,,9246,Patrick Ebert,17,Right Wing,104.6,76.4,26848.0,Roberto Trashorras Gayoso,4.148494,-1.8391626,1.0,Ground Pass,103.5,72.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a0941fa-3004-4b2e-8862-b435b1d7fb1c,310,1,00:08:22.631,8,22,17,Pressure,16,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,1.379243,,7a435415-f690-4424-a49e-1b2d3623c875,,7782,Luis Alberto Romero Alconchel,16,Left Midfield,16.6,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd295c6c-3698-4f7a-b3eb-c0450e223f3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd295c6c-3698-4f7a-b3eb-c0450e223f3c,311,1,00:08:22.864,8,22,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6a0941fa-3004-4b2e-8862-b435b1d7fb1c,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,103.5,72.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,83088831-658e-4c0a-8c37-b2033d9cd9d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a435415-f690-4424-a49e-1b2d3623c875,312,1,00:08:22.864,8,22,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.048643,,6a0941fa-3004-4b2e-8862-b435b1d7fb1c,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,103.5,72.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,97b5aee4-4c7f-4e7a-a1b2-4b4f32fcc049,112.2,74.1,fd295c6c-3698-4f7a-b3eb-c0450e223f3c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b5aee4-4c7f-4e7a-a1b2-4b4f32fcc049,313,1,00:08:25.913,8,25,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.922662,,23b6da4c-31b3-4c6e-a0f0-9dd48fb31766,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,112.2,74.1,4711.0,Pablo Hernández Domínguez,20.041208,-1.8436128,1.0,Ground Pass,106.8,54.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,c56eb2de-8ffe-4f6e-af79-ba86eea90af0,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23b6da4c-31b3-4c6e-a0f0-9dd48fb31766,314,1,00:08:26.835,8,26,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,97b5aee4-4c7f-4e7a-a1b2-4b4f32fcc049,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,106.9,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c56eb2de-8ffe-4f6e-af79-ba86eea90af0,315,1,00:08:26.835,8,26,2,Ball Recovery,16,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,97b5aee4-4c7f-4e7a-a1b2-4b4f32fcc049,,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,13.3,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc77fa9b-17c3-471c-88ab-262f914e86ff,316,1,00:08:26.835,8,26,43,Carry,16,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,1.997574,,6ebd0fe0-6e59-4b4b-8c31-c85c1f294203,,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,13.3,25.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,9163c15d-c333-4c95-8cfd-8413ef0d62f5,11.6,19.8,c56eb2de-8ffe-4f6e-af79-ba86eea90af0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ebd0fe0-6e59-4b4b-8c31-c85c1f294203,317,1,00:08:28.312,8,28,17,Pressure,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.589858,,9163c15d-c333-4c95-8cfd-8413ef0d62f5,,4711,Pablo Hernández Domínguez,19,Center Attacking Midfield,108.6,59.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,bc77fa9b-17c3-471c-88ab-262f914e86ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9163c15d-c333-4c95-8cfd-8413ef0d62f5,318,1,00:08:28.833,8,28,30,Pass,16,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,2.343888,,6ebd0fe0-6e59-4b4b-8c31-c85c1f294203,,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,11.6,19.8,,,57.97767,-0.34302393,3.0,High Pass,66.2,0.3,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b98c347-6631-46da-8db0-58150058d770,319,1,00:08:40.142,8,40,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.57284,,3c71d805-f521-4f86-bc87-53c7a5c61ca2,True,24138,Joaquín José Marín Ruiz,2,Right Back,58.9,80.0,27144.0,Antonio Amaya Carazo,11.375852,-1.8285675,2.0,Low Pass,56.0,69.0,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c71d805-f521-4f86-bc87-53c7a5c61ca2,320,1,00:08:40.715,8,40,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1b98c347-6631-46da-8db0-58150058d770,,27144,Antonio Amaya Carazo,3,Right Center Back,56.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fa2b035-884d-4fb2-90ab-0ae537f08350,321,1,00:08:41.390,8,41,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.434462,,ad87b5c8-6a69-47f9-a360-40e51fea7dee,True,27144,Antonio Amaya Carazo,3,Right Center Back,53.5,64.5,6713.0,Diego Javier Llorente Ríos,14.375674,-2.087354,3.0,High Pass,46.4,52.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad87b5c8-6a69-47f9-a360-40e51fea7dee,322,1,00:08:42.825,8,42,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0fa2b035-884d-4fb2-90ab-0ae537f08350,,6713,Diego Javier Llorente Ríos,5,Left Center Back,46.4,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef2087b7-0120-470d-91aa-cc4e7500dac5,323,1,00:08:42.825,8,42,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.012447,,8c1ee07e-64f2-40cd-a4cd-1df7aed663ae,True,6713,Diego Javier Llorente Ríos,5,Left Center Back,46.5,51.6,11298.0,José Ignacio Martínez García,21.259586,-1.4481916,2.0,Low Pass,49.1,30.5,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c1ee07e-64f2-40cd-a4cd-1df7aed663ae,324,1,00:08:43.837,8,43,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ef2087b7-0120-470d-91aa-cc4e7500dac5,,11298,José Ignacio Martínez García,6,Left Back,49.1,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2affa3a-25df-4096-803b-558396674ff1,325,1,00:08:44.022,8,44,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.098832,,34205baf-47a9-4a9e-a102-65421b12332a,,11298,José Ignacio Martínez García,6,Left Back,49.1,30.5,26607.0,José Raúl Baena Urdiales,14.827339,1.6315323,1.0,Ground Pass,48.2,45.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,b136d123-40d4-4959-82af-b209ae85aad5,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b136d123-40d4-4959-82af-b209ae85aad5,326,1,00:08:45.121,8,45,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,f2affa3a-25df-4096-803b-558396674ff1,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,47.2,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb1f8f47-af73-4b00-b64f-7336f9af4738,362,1,00:09:38.022,9,38,30,Pass,21,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.372364,,1c4dfd0e-577b-4667-b824-014e0326c771,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,11.6,61.6,27144.0,Antonio Amaya Carazo,7.692204,-2.683759,1.0,Ground Pass,4.7,58.2,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,4c699259-4cbf-47c0-9d7e-27c58012e6f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6769bcd-58a8-46b1-8e09-8466294f303c,363,1,00:09:38.867,9,38,17,Pressure,21,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.691356,,0158bf77-a5ba-402d-b07f-885e754ecc53,,6732,Lucas Pérez Martínez,23,Center Forward,115.4,22.3,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,4c699259-4cbf-47c0-9d7e-27c58012e6f5,,,dea41808-ea99-4b64-bf42-dfeb7d79cf47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
