id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,miscontrol,counterpress,interception,clearance,dribble,foul_committed,foul_won,out,shot,goalkeeper,off_camera,ball_recovery,block,substitution,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_switch,pass_outcome_id,pass_outcome_name,foul_committed_advantage,foul_won_advantage,related_events_3,pass_cut_back,pass_deflected,block_deflection,player,position,location,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,dribble_overrun,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,ball_recovery_offensive,clearance_right_foot,pass_aerial_won,clearance_left_foot,goalkeeper_technique_id,goalkeeper_technique_name,pass_goal_assist
b3e40f57-a4a3-4f15-be2a-682e3178d08d,1531,1,00:39:55.226,39,55,42,Ball Receipt*,84,217,Barcelona,9,From Kick Off,217,Barcelona,,,9042ec7a-013f-4158-a35b-cf8242e29f9e,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.6,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37bfd077-a641-491b-92df-8b7d038e39cc,1532,1,00:39:55.226,39,55,43,Carry,84,217,Barcelona,9,From Kick Off,217,Barcelona,1.3526,,b3e40f57-a4a3-4f15-be2a-682e3178d08d,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,6.6,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1aa55c3-8996-4349-8781-f3a17eb6f1ac,,8.9,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1aa55c3-8996-4349-8781-f3a17eb6f1ac,1533,1,00:39:56.579,39,56,30,Pass,84,217,Barcelona,9,From Kick Off,217,Barcelona,2.872402,,294650be-b06a-4366-99d4-5f524f165b98,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,8.9,43.8,5506.0,Javier Alejandro Mascherano,26.593233,-1.4501727,1.0,Ground Pass,12.1,17.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294650be-b06a-4366-99d4-5f524f165b98,1534,1,00:39:59.451,39,59,42,Ball Receipt*,84,217,Barcelona,9,From Kick Off,217,Barcelona,,,d1aa55c3-8996-4349-8781-f3a17eb6f1ac,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,12.1,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18f96526-16b5-4d57-b1e2-e6a54bf74de3,1535,1,00:39:59.451,39,59,43,Carry,84,217,Barcelona,9,From Kick Off,217,Barcelona,0.949598,,1bd8cfe4-3203-4fef-8800-810a47ddc414,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,12.1,17.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,294650be-b06a-4366-99d4-5f524f165b98,4fef2eea-ddc0-4208-ac32-da87cd3e1989,14.4,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fef2eea-ddc0-4208-ac32-da87cd3e1989,1536,1,00:39:59.957,39,59,17,Pressure,84,217,Barcelona,9,From Kick Off,209,Celta Vigo,0.537678,,18f96526-16b5-4d57-b1e2-e6a54bf74de3,6797.0,Daniel Wass,13.0,Right Center Midfield,102.7,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bd8cfe4-3203-4fef-8800-810a47ddc414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bd8cfe4-3203-4fef-8800-810a47ddc414,1537,1,00:40:00.401,40,0,30,Pass,84,217,Barcelona,9,From Kick Off,217,Barcelona,2.464849,,1c969e22-c06b-4034-91ca-4f845f548887,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,14.4,9.7,4320.0,Neymar da Silva Santos Junior,37.884693,0.25074044,3.0,High Pass,51.1,19.1,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,4fef2eea-ddc0-4208-ac32-da87cd3e1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730d44cc-3e68-4174-947e-ba674dc41c7f,1538,1,00:40:02.488,40,2,17,Pressure,84,217,Barcelona,9,From Kick Off,209,Celta Vigo,1.313918,,1c969e22-c06b-4034-91ca-4f845f548887,6805.0,Hugo Mallo Novegil,2.0,Right Back,67.3,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72d15992-3f1c-435f-8802-982d5d6eff5f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c969e22-c06b-4034-91ca-4f845f548887,1539,1,00:40:02.866,40,2,42,Ball Receipt*,84,217,Barcelona,9,From Kick Off,217,Barcelona,,,1bd8cfe4-3203-4fef-8800-810a47ddc414,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,51.1,19.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,730d44cc-3e68-4174-947e-ba674dc41c7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72d15992-3f1c-435f-8802-982d5d6eff5f,1540,1,00:40:02.866,40,2,43,Carry,84,217,Barcelona,9,From Kick Off,217,Barcelona,2.205451,,1c969e22-c06b-4034-91ca-4f845f548887,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,51.1,19.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,730d44cc-3e68-4174-947e-ba674dc41c7f,92a41913-6514-46f0-a2ef-96a2c3709292,42.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92a41913-6514-46f0-a2ef-96a2c3709292,1541,1,00:40:05.071,40,5,30,Pass,84,217,Barcelona,9,From Kick Off,217,Barcelona,2.3568,,c7c9b504-4c47-4bbd-ac91-3d9b1410ddf7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,42.0,24.1,5203.0,Sergio Busquets i Burgos,14.012852,1.6136273,1.0,Ground Pass,41.4,38.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7c9b504-4c47-4bbd-ac91-3d9b1410ddf7,1542,1,00:40:07.428,40,7,42,Ball Receipt*,84,217,Barcelona,9,From Kick Off,217,Barcelona,,,92a41913-6514-46f0-a2ef-96a2c3709292,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,41.4,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46744826-bdf1-4eb1-a873-48aba86b1c97,1543,1,00:40:07.428,40,7,43,Carry,84,217,Barcelona,9,From Kick Off,217,Barcelona,5.1631,,3f002593-0e51-481b-9cd6-283e8d209cd4,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,41.4,38.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,c0314d20-c670-4189-b3b9-a3fe1a01e6dc,c7c9b504-4c47-4bbd-ac91-3d9b1410ddf7,53.5,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f002593-0e51-481b-9cd6-283e8d209cd4,1544,1,00:40:09.021,40,9,17,Pressure,84,217,Barcelona,9,From Kick Off,209,Celta Vigo,2.209545,,46744826-bdf1-4eb1-a873-48aba86b1c97,6797.0,Daniel Wass,13.0,Right Center Midfield,72.4,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0314d20-c670-4189-b3b9-a3fe1a01e6dc,1545,1,00:40:12.591,40,12,30,Pass,84,217,Barcelona,9,From Kick Off,217,Barcelona,1.5321,,375d7ded-0d35-47a3-9e49-2fdecd2824ee,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,53.5,31.0,5506.0,Javier Alejandro Mascherano,11.98207,-1.6879051,1.0,Ground Pass,52.1,19.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375d7ded-0d35-47a3-9e49-2fdecd2824ee,1546,1,00:40:14.123,40,14,42,Ball Receipt*,84,217,Barcelona,9,From Kick Off,217,Barcelona,,,c0314d20-c670-4189-b3b9-a3fe1a01e6dc,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,52.1,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8c343f2-61d4-4c30-96dd-a0642e8baa9f,1547,1,00:40:14.123,40,14,43,Carry,84,217,Barcelona,9,From Kick Off,217,Barcelona,5.2244,,375d7ded-0d35-47a3-9e49-2fdecd2824ee,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,52.1,19.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,624eeb6a-f62f-41d0-a38e-994ee689b1d4,9cf7f56f-4760-4f37-894e-e9aa6eb37184,62.6,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624eeb6a-f62f-41d0-a38e-994ee689b1d4,1548,1,00:40:15.552,40,15,17,Pressure,84,217,Barcelona,9,From Kick Off,209,Celta Vigo,3.385897,,b8c343f2-61d4-4c30-96dd-a0642e8baa9f,6797.0,Daniel Wass,13.0,Right Center Midfield,54.3,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cf7f56f-4760-4f37-894e-e9aa6eb37184,1549,1,00:40:19.348,40,19,30,Pass,84,217,Barcelona,9,From Kick Off,217,Barcelona,1.2577,,386df46d-53ae-4589-9350-ca46033c3b3b,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,62.6,22.1,6379.0,Sergi Roberto Carnicer,16.738579,1.0242294,1.0,Ground Pass,71.3,36.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386df46d-53ae-4589-9350-ca46033c3b3b,1550,1,00:40:20.605,40,20,42,Ball Receipt*,84,217,Barcelona,9,From Kick Off,217,Barcelona,,,9cf7f56f-4760-4f37-894e-e9aa6eb37184,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,71.3,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73220a0e-12ea-475b-ba95-5a47393f20d2,1551,1,00:40:20.605,40,20,43,Carry,84,217,Barcelona,9,From Kick Off,217,Barcelona,0.4997,,2e5e4755-7980-49fd-a4e6-117cd01494b6,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,71.3,36.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,386df46d-53ae-4589-9350-ca46033c3b3b,94cc819b-2ed4-4256-9451-b2ef36c5ac2b,67.8,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e5e4755-7980-49fd-a4e6-117cd01494b6,1552,1,00:40:20.836,40,20,17,Pressure,84,217,Barcelona,9,From Kick Off,209,Celta Vigo,0.383699,,73220a0e-12ea-475b-ba95-5a47393f20d2,6801.0,Pedro Pablo Hernández,15.0,Left Center Midfield,48.3,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94cc819b-2ed4-4256-9451-b2ef36c5ac2b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94cc819b-2ed4-4256-9451-b2ef36c5ac2b,1553,1,00:40:21.105,40,21,30,Pass,84,217,Barcelona,9,From Kick Off,217,Barcelona,0.951,,2e5e4755-7980-49fd-a4e6-117cd01494b6,6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,67.8,35.6,5203.0,Sergio Busquets i Burgos,12.078493,-2.89059,1.0,Ground Pass,56.1,32.6,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,f7df729c-e059-4e44-afe1-acfc8734d7eb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7df729c-e059-4e44-afe1-acfc8734d7eb,1554,1,00:40:22.056,40,22,42,Ball Receipt*,84,217,Barcelona,9,From Kick Off,217,Barcelona,,,94cc819b-2ed4-4256-9451-b2ef36c5ac2b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,56.1,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
def1d010-1a08-4122-a4d0-b873d94a4632,1555,1,00:40:22.056,40,22,30,Pass,84,217,Barcelona,9,From Kick Off,217,Barcelona,1.9784,,68366d42-9a7e-4c52-a87b-d37579e8f3a4,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,54.4,32.6,5213.0,Gerard Piqué Bernabéu,18.022486,1.6207547,1.0,Ground Pass,53.5,50.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68366d42-9a7e-4c52-a87b-d37579e8f3a4,1556,1,00:40:24.034,40,24,42,Ball Receipt*,84,217,Barcelona,9,From Kick Off,217,Barcelona,,,def1d010-1a08-4122-a4d0-b873d94a4632,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,53.5,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
