id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,dribble,interception,out,clearance,foul_committed,foul_won,block,substitution,ball_recovery,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,related_events,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_one_on_one,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,block_save_block,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_head,pass_inswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events_4,pass_cross,ball_recovery_recovery_failure,pass_goal_assist
d6934f5e-04d9-474f-8e58-f03c47c75d48,2352,2,00:10:38.375,55,38,42,Ball Receipt*,112,217,Barcelona,1,Regular Play,217,Barcelona,,,db13797f-d3c8-43b8-a0a4-0890b505ddbb,10609,Jérémy Mathieu,5,Left Center Back,44.5,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f91cec80-c23a-4fd8-ba08-f867d37bfa48,2353,2,00:10:38.375,55,38,43,Carry,112,217,Barcelona,1,Regular Play,217,Barcelona,0.04,,7f0eeddd-5233-4c03-9bf8-76166956f81c,10609,Jérémy Mathieu,5,Left Center Back,44.5,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,d6934f5e-04d9-474f-8e58-f03c47c75d48,,,,,,,,,,,,,,,44.5,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f0eeddd-5233-4c03-9bf8-76166956f81c,2354,2,00:10:38.415,55,38,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,1.069249,,9cc6da95-edc6-4b59-b59a-83d8d917decb,10609,Jérémy Mathieu,5,Left Center Back,44.5,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,14.775656,0.8812573,1.0,Ground Pass,53.9,40.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cc6da95-edc6-4b59-b59a-83d8d917decb,2355,2,00:10:39.484,55,39,42,Ball Receipt*,112,217,Barcelona,1,Regular Play,217,Barcelona,,,7f0eeddd-5233-4c03-9bf8-76166956f81c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29d8ac6c-b1a2-4116-8d18-a30fb77005b8,2356,2,00:10:39.484,55,39,43,Carry,112,217,Barcelona,1,Regular Play,217,Barcelona,0.984493,,76782438-a8fe-427f-a224-e23e25e270d5,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,9cc6da95-edc6-4b59-b59a-83d8d917decb,,,,,,,,,,,,,,,53.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76782438-a8fe-427f-a224-e23e25e270d5,2357,2,00:10:40.469,55,40,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,0.974153,,a3cf7af0-788b-4bec-9b05-983d6be16008,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,53.9,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,22.029299,1.3511426,1.0,Ground Pass,58.7,61.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3cf7af0-788b-4bec-9b05-983d6be16008,2358,2,00:10:41.443,55,41,42,Ball Receipt*,112,217,Barcelona,1,Regular Play,217,Barcelona,,,76782438-a8fe-427f-a224-e23e25e270d5,5470,Ivan Rakitić,13,Right Center Midfield,58.7,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61f2e38-aaba-4569-8440-e0ea17111529,2359,2,00:10:41.443,55,41,43,Carry,112,217,Barcelona,1,Regular Play,217,Barcelona,0.359005,,a3cf7af0-788b-4bec-9b05-983d6be16008,5470,Ivan Rakitić,13,Right Center Midfield,58.7,61.7,,,True,,,,,,,,,,,,,,,,,,,,,,,d362a45e-77de-4bd7-8d5d-2449a178660d,,,,,,,,,,,,,,d5718cdc-2481-40e8-be8b-23b11e2b9d35,58.7,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5718cdc-2481-40e8-be8b-23b11e2b9d35,2360,2,00:10:41.774,55,41,17,Pressure,112,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.926413,,a61f2e38-aaba-4569-8440-e0ea17111529,12021,Óliver Torres Muñoz,12,Right Midfield,52.0,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,d362a45e-77de-4bd7-8d5d-2449a178660d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d362a45e-77de-4bd7-8d5d-2449a178660d,2361,2,00:10:41.802,55,41,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,1.223574,,38b3d542-6092-4007-8229-f3b88dfeb303,5470,Ivan Rakitić,13,Right Center Midfield,58.7,59.8,,,True,,,,,,,,,,,,,,,,,,,,,,,d5718cdc-2481-40e8-be8b-23b11e2b9d35,5506.0,Javier Alejandro Mascherano,18.668154,-2.36377,1.0,Ground Pass,45.4,46.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38b3d542-6092-4007-8229-f3b88dfeb303,2362,2,00:10:43.026,55,43,42,Ball Receipt*,112,217,Barcelona,1,Regular Play,217,Barcelona,,,d362a45e-77de-4bd7-8d5d-2449a178660d,5506,Javier Alejandro Mascherano,3,Right Center Back,45.4,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692243f7-621d-41f1-ab5b-86aa685e92d5,2363,2,00:10:43.026,55,43,43,Carry,112,217,Barcelona,1,Regular Play,217,Barcelona,1.125452,,38b3d542-6092-4007-8229-f3b88dfeb303,5506,Javier Alejandro Mascherano,3,Right Center Back,45.4,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,c644aac3-2a20-4f66-b976-a45ce51b6e3a,,,,,,,,,,,,,,,45.4,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c644aac3-2a20-4f66-b976-a45ce51b6e3a,2364,2,00:10:44.151,55,44,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,1.394386,,f1d5cd4d-60ca-4e55-9ecc-411d2765050d,5506,Javier Alejandro Mascherano,3,Right Center Back,45.4,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,16.667633,-1.2661219,1.0,Ground Pass,50.4,30.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1d5cd4d-60ca-4e55-9ecc-411d2765050d,2365,2,00:10:45.546,55,45,42,Ball Receipt*,112,217,Barcelona,1,Regular Play,217,Barcelona,,,c644aac3-2a20-4f66-b976-a45ce51b6e3a,10609,Jérémy Mathieu,5,Left Center Back,50.4,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6913433b-0fed-438f-aece-a42495de856c,2366,2,00:10:45.546,55,45,43,Carry,112,217,Barcelona,1,Regular Play,217,Barcelona,2.629888,,01a5eddb-da6d-4274-8b1a-c764adca0095,10609,Jérémy Mathieu,5,Left Center Back,50.4,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,f1d5cd4d-60ca-4e55-9ecc-411d2765050d,,,,,,,,,,,,,,,54.3,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01a5eddb-da6d-4274-8b1a-c764adca0095,2367,2,00:10:48.175,55,48,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,1.019867,,6f3f8cef-8a8d-411f-8a2d-99a85d41493d,10609,Jérémy Mathieu,5,Left Center Back,54.3,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,17.0,0.15354379,1.0,Ground Pass,71.1,29.7,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f3f8cef-8a8d-411f-8a2d-99a85d41493d,2368,2,00:10:49.195,55,49,42,Ball Receipt*,112,217,Barcelona,1,Regular Play,217,Barcelona,,,01a5eddb-da6d-4274-8b1a-c764adca0095,6998,Rafael Alcântara do Nascimento,17,Right Wing,71.1,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bc8a6ff-c3d5-4e43-b1f1-d867afb3d2ed,2369,2,00:10:49.195,55,49,43,Carry,112,217,Barcelona,1,Regular Play,217,Barcelona,1.755833,,0113ccde-2462-4e27-95e9-35e3a078e26a,6998,Rafael Alcântara do Nascimento,17,Right Wing,71.1,29.7,,,True,,,,,,,,,,,,,,,,,,,,,,,14e9915e-5c9a-4fea-bf46-21cf00d2e4f0,,,,,,,,,,,,,,6f3f8cef-8a8d-411f-8a2d-99a85d41493d,70.2,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14e9915e-5c9a-4fea-bf46-21cf00d2e4f0,2370,2,00:10:49.248,55,49,17,Pressure,112,217,Barcelona,1,Regular Play,212,Atlético Madrid,0.461787,,0bc8a6ff-c3d5-4e43-b1f1-d867afb3d2ed,20669,Tiago Cardoso Mendes,11,Left Defensive Midfield,46.2,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0113ccde-2462-4e27-95e9-35e3a078e26a,2371,2,00:10:50.951,55,50,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,1.43584,,d74fefee-c1cf-4a43-ae10-e9015ca845f1,6998,Rafael Alcântara do Nascimento,17,Right Wing,70.2,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,16.76723,-1.6603763,1.0,Ground Pass,68.7,12.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d74fefee-c1cf-4a43-ae10-e9015ca845f1,2372,2,00:10:52.387,55,52,42,Ball Receipt*,112,217,Barcelona,1,Regular Play,217,Barcelona,,,0113ccde-2462-4e27-95e9-35e3a078e26a,5216,Andrés Iniesta Luján,15,Left Center Midfield,68.7,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8d1c558-261a-4503-bf25-457650ea5ea6,2373,2,00:10:52.387,55,52,43,Carry,112,217,Barcelona,1,Regular Play,217,Barcelona,0.33036,,083d82d9-4097-44bf-9df7-6b92b05ff8c4,5216,Andrés Iniesta Luján,15,Left Center Midfield,68.7,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,d74fefee-c1cf-4a43-ae10-e9015ca845f1,,,,,,,,,,,,,,,69.6,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
083d82d9-4097-44bf-9df7-6b92b05ff8c4,2374,2,00:10:52.717,55,52,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,1.048032,,6f2c1940-b6a9-4798-868a-aa10041d5df2,5216,Andrés Iniesta Luján,15,Left Center Midfield,69.6,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,16.90562,-0.453066,1.0,Ground Pass,84.8,2.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f2c1940-b6a9-4798-868a-aa10041d5df2,2375,2,00:10:53.765,55,53,42,Ball Receipt*,112,217,Barcelona,1,Regular Play,217,Barcelona,,,083d82d9-4097-44bf-9df7-6b92b05ff8c4,5211,Jordi Alba Ramos,6,Left Back,84.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d77bb1f-6aca-4330-bcfa-983ec8e4d261,2376,2,00:10:53.765,55,53,43,Carry,112,217,Barcelona,1,Regular Play,217,Barcelona,0.763568,,6f2c1940-b6a9-4798-868a-aa10041d5df2,5211,Jordi Alba Ramos,6,Left Back,84.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,e6afe0bf-699a-4c7e-b731-c28fca98dd68,,,,,,,,,,,,,,,84.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6afe0bf-699a-4c7e-b731-c28fca98dd68,2377,2,00:10:54.529,55,54,30,Pass,112,217,Barcelona,1,Regular Play,217,Barcelona,0.762,,bf445486-b6f2-4ec4-bf85-d568f9f422aa,5211,Jordi Alba Ramos,6,Left Back,84.8,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.583896,1.2208537,1.0,Ground Pass,89.8,15.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf445486-b6f2-4ec4-bf85-d568f9f422aa,2378,2,00:10:55.291,55,55,42,Ball Receipt*,112,217,Barcelona,1,Regular Play,217,Barcelona,,,e6afe0bf-699a-4c7e-b731-c28fca98dd68,4320,Neymar da Silva Santos Junior,21,Left Wing,89.8,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49c27466-e52d-42ec-8e2c-2209ce903c9a,2379,2,00:10:55.291,55,55,43,Carry,112,217,Barcelona,1,Regular Play,217,Barcelona,0.2609,,009f4428-fa4c-418b-bf9c-eb99bf95832b,4320,Neymar da Silva Santos Junior,21,Left Wing,89.8,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,bf445486-b6f2-4ec4-bf85-d568f9f422aa,,,,,,,,,,,,,,,90.7,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
009f4428-fa4c-418b-bf9c-eb99bf95832b,2380,2,00:10:55.552,55,55,38,Miscontrol,112,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,4320,Neymar da Silva Santos Junior,21,Left Wing,90.7,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8fef442-9afb-483d-9289-e5c80b43a8b4,2381,2,00:10:55.782,55,55,17,Pressure,112,217,Barcelona,1,Regular Play,217,Barcelona,1.012087,,937991f8-31f7-4753-8289-3d6e3349d1f9,4320,Neymar da Silva Santos Junior,21,Left Wing,87.9,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,cfc27370-5e47-4954-9555-e8e61a30b90a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
